Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att
2022-08-13,Sat,Matchweek 2,Away,D 2–2,Leeds United,Southampton,N,LW,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,85.7,0.0,0.0,0.0
2022-08-21,Sun,Matchweek 3,Home,W 3–0,Leeds United,Chelsea,N,RW,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,2.0,0.0,2.0
2022-08-27,Sat,Matchweek 4,Away,L 0–1,Leeds United,Brighton,N,"LW,RW",32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,8.0,75.0,2.0,0.0,1.0
2022-08-30,Tue,Matchweek 5,Home,D 1–1,Leeds United,Everton,Y,RW,63.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,30.0,83.3,2.0,2.0,5.0
2022-09-03,Sat,Matchweek 6,Away,L 2–5,Leeds United,Brentford,Y,RW,58.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,39.0,3.0,1.0,0.0,0.1,0.1,0.0,4.0,1.0,29.0,32.0,90.6,3.0,3.0,4.0
2022-10-02,Sun,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,Y,LW,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,1.0,3.0,4.0
2022-10-16,Sun,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,Y,LW,88.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,2.0,2.0,1.0,0.2,0.2,0.1,4.0,0.0,26.0,31.0,83.9,1.0,2.0,2.0
2022-10-20,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,Y,LW,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,20.0,26.0,76.9,5.0,0.0,6.0
2022-10-23,Sun,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y,LW,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,2.0,0.0,0.0,0.1,6.0,0.0,28.0,33.0,84.8,5.0,1.0,1.0
