Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att
2022-10-01,Sat,Matchweek 9,Away,L 0–2,Wolves,West Ham,N,FW,33,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,10,12,83.3,1,0,0
2022-10-08,Sat,Matchweek 10,Away,L 0–3,Wolves,Chelsea,Y,FW,56,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,0,1
2022-10-15,Sat,Matchweek 11,Home,W 1–0,Wolves,Nott'ham Forest,Y,FW,81,0,0,0,0,1,0,0,0,11,0,0,1,0.1,0.1,0.0,0,0,6,7,85.7,0,0,0
2022-10-18,Tue,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,Y,FW,74,0,0,0,0,2,1,0,0,15,0,0,1,0.2,0.2,0.1,2,0,4,7,57.1,0,0,0
2022-10-23,Sun,Matchweek 13,Home,L 0–4,Wolves,Leicester City,Y,FW,79,0,0,0,0,8,2,0,0,19,0,0,0,1.0,1.0,0.1,3,0,4,7,57.1,0,1,1
2022-10-29,Sat,Matchweek 14,Away,D 1–1,Wolves,Brentford,Y,FW,89,0,0,0,0,4,2,0,1,19,0,0,0,0.3,0.3,0.0,1,0,6,9,66.7,0,1,1
